image_name,Pprompt,Nprompt,illusion_strength,label,raw_answer,ill_answer,illless_answer,ill_filter_answer,illless_filter_answer
IllusionAnimals_932,A tranquil park with a babbling brook,low quality,2.5,rooster,rooster,illusion animal rooster,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_933,A lighthouse amidst a green landscape with the sea behind,low quality,2.5,rooster,rooster,illusion animal elephant,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_934,A lush meadow under a starry sky,low quality,2.5,rooster,rooster,illusion animal deer,illusion animal deer,illusion animal rooster,no illusion animal
IllusionAnimals_935,A field of wild lupine flowers stretching out to the horizon,low quality,2.5,rooster,rooster,illusion animal horse,no illusion animal,illusion animal rooster,illusion animal deer
IllusionAnimals_936,A sunny meadow with purple flowers and green grass,low quality,2.5,rooster,rooster,illusion animal butterfly,illusion animal butterfly,illusion animal horse,illusion animal deer
IllusionAnimals_937,A peaceful village nestled in the rolling hills,low quality,2.5,rooster,rooster,illusion animal snake,illusion animal rooster,illusion animal rooster,illusion animal snake
IllusionAnimals_938,"Snow-covered mountains, standing tall, reflect in frozen lake below",low quality,2.5,rooster,rooster,illusion animal elephant,illusion animal deer,illusion animal rooster,illusion animal deer
IllusionAnimals_939,Sunbeams illuminate a cascade of water falling over a majestic rock formation,low quality,2.5,rooster,rooster,illusion animal elephant,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_940,A hauntingly beautiful graveyard shrouded in fog,low quality,2.5,rooster,rooster,illusion animal rooster,illusion animal deer,illusion animal rooster,no illusion animal
IllusionAnimals_941,"Sun sets over vibrant meadow, casting long shadows on rolling hills",low quality,2.5,rooster,rooster,illusion animal horse,no illusion animal,illusion animal rooster,illusion animal snake
IllusionAnimals_942,Jaguar lurking silently in shadowy brush,low quality,2.5,rooster,rooster,illusion animal cat,no illusion animal,illusion animal rooster,illusion animal cat
IllusionAnimals_943,A dense fog rolling over a dark and mysterious forest,low quality,2.5,rooster,rooster,illusion animal rooster,illusion animal deer,illusion animal rooster,illusion animal deer
IllusionAnimals_944,Wolf pack howling at full moon,low quality,2.5,rooster,rooster,illusion animal deer,no illusion animal,illusion animal rooster,illusion animal dog
IllusionAnimals_945,A bustling marketplace with colorful stalls and vibrant street food vendors,low quality,2.5,rooster,rooster,illusion animal elephant,illusion animal elephant,illusion animal elephant,no illusion animal
IllusionAnimals_946,A misty moor shrouded in fog with mysterious standing stones,low quality,2.5,rooster,rooster,illusion animal rooster,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_947,"Mist-covered mountains shrouded in ancient forest, sunlight filters through leaves",low quality,2.5,rooster,rooster,illusion animal deer,no illusion animal,illusion animal rooster,illusion animal deer
IllusionAnimals_948,A charming European town square bathed in warm light,low quality,2.5,rooster,rooster,illusion animal rooster,illusion animal pigeon,illusion animal rooster,no illusion animal
IllusionAnimals_949,A steampunk world powered by gears and clockworks,low quality,2.5,rooster,rooster,illusion animal rooster,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_950,A cozy cottage nestled in a snow-covered forest,low quality,2.5,rooster,rooster,illusion animal deer,illusion animal deer,illusion animal rooster,illusion animal deer
IllusionAnimals_951,A solitary lighthouse on a stormy cliff,low quality,2.5,rooster,rooster,illusion animal rooster,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_952,"Vast expanse meets mountain sky, river meets ocean waves, sunlight paints joyous hues",low quality,2.5,rooster,rooster,illusion animal elephant,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_953,A fields of golden wheat swaying in the breeze under a blue sky,low quality,2.5,rooster,rooster,illusion animal rooster,no illusion animal,illusion animal rooster,illusion animal rooster
IllusionAnimals_954,"Neon glow illuminates futuristic robot, star spackling behind glowing eyes",low quality,2.5,rooster,rooster,illusion animal rooster,no illusion animal,illusion animal rooster,illusion animal snake
IllusionAnimals_955,A bustling train station with passengers rushing to catch their trains,low quality,2.5,rooster,rooster,no illusion animal,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_956,A Holi Festival of Colors splashing happiness,low quality,2.5,rooster,rooster,no illusion animal,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_957,"A lone figure silhouetted against a star-studded night sky, reaching for the moon",low quality,2.5,rooster,rooster,illusion animal rooster,illusion animal deer,illusion animal rooster,illusion animal deer
IllusionAnimals_958,"Starlight spills over snow-covered mountains, lone cabin huddled in valley below",low quality,2.5,rooster,rooster,illusion animal deer,illusion animal deer,illusion animal rooster,no illusion animal
IllusionAnimals_959,A distant planet with purple trees and three moons,low quality,2.5,rooster,rooster,illusion animal rooster,illusion animal deer,illusion animal rooster,illusion animal deer
IllusionAnimals_960,A mysterious cave entrance hidden behind a waterfall,low quality,2.5,rooster,rooster,illusion animal elephant,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_961,"Eerie silence surrounds abandoned temple, glow of sunrise illuminates crumbling walls",low quality,2.5,rooster,rooster,illusion animal rooster,illusion animal elephant,illusion animal rooster,no illusion animal
IllusionAnimals_962,A surrealist painting come to life,low quality,2.5,rooster,rooster,illusion animal rooster,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_963,A sunny meadow with purple flowers and green grass,low quality,2.5,rooster,rooster,illusion animal horse,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_964,Mountain goats traversing rugged terrain,low quality,2.5,rooster,rooster,illusion animal horse,illusion animal horse,illusion animal rooster,illusion animal deer
IllusionAnimals_965,"Vast forest meets mountain peaks, sunlight filters through canopy secrets, birds sing in rhythmic streaks",low quality,2.5,rooster,rooster,illusion animal deer,illusion animal deer,illusion animal horse,illusion animal deer
IllusionAnimals_966,"Emerald valley with distant, snow-capped mountains",low quality,2.5,rooster,rooster,illusion animal elephant,illusion animal deer,illusion animal rooster,no illusion animal
IllusionAnimals_967,A majestic waterfall cascading down into a crystal clear pool,low quality,2.5,rooster,rooster,illusion animal elephant,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_968,"Ethereal light fills the forest, cascading through the leaves and illuminating hidden life",low quality,2.5,rooster,rooster,illusion animal rooster,no illusion animal,illusion animal rooster,illusion animal deer
IllusionAnimals_969,"Eerie silence surrounds abandoned temple, glow of sunrise illuminates crumbling walls",low quality,2.5,rooster,rooster,illusion animal rooster,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_970,A joyous birthday celebration with candles and cake,low quality,2.5,rooster,rooster,illusion animal rooster,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_971,A doe by a lake drinking water,low quality,2.5,rooster,rooster,illusion animal deer,illusion animal deer,illusion animal rooster,illusion animal deer
IllusionAnimals_972,A rustic farmhouse surrounded by fields of wheat,low quality,2.5,rooster,rooster,illusion animal rooster,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_973,"A majestic sunrise illuminates the mountains, casting long shadows over valleys below",low quality,2.5,rooster,rooster,illusion animal deer,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_974,A vast desert with a distant city,low quality,2.5,rooster,rooster,illusion animal rooster,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_975,A busy marketplace filled with colorful stalls,low quality,2.5,rooster,rooster,no illusion animal,illusion animal elephant,illusion animal rooster,no illusion animal
IllusionAnimals_976,A haunted mansion with crumbling walls and overgrown gardens,low quality,2.5,rooster,rooster,no illusion animal,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_977,A quaint village nestled in the rolling green hills of the countryside,low quality,2.5,rooster,rooster,illusion animal elephant,no illusion animal,illusion animal rooster,illusion animal snake
IllusionAnimals_978,A sunflower field with a clear blue sky and fluffy clouds,low quality,2.5,rooster,rooster,illusion animal butterfly,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_979,Wildflower superbloom covering Californian desert,low quality,2.5,rooster,rooster,illusion animal deer,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_980,"Sunbeams pierce dark forest depths, river flow washes over rocks, birds call from branches",low quality,2.5,rooster,rooster,illusion animal rooster,no illusion animal,illusion animal rooster,illusion animal deer
IllusionAnimals_981,A refreshing oasis amidst vast desert sands,low quality,2.5,rooster,rooster,illusion animal elephant,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_982,"Ancient forest meets rocky coast, waves crash in whisperings tones",low quality,2.5,rooster,rooster,illusion animal elephant,no illusion animal,illusion animal snake,no illusion animal
IllusionAnimals_983,Fluffy cloud formation in robin egg blue sky,low quality,2.5,rooster,rooster,illusion animal pigeon,illusion animal elephant,illusion animal rooster,illusion animal pigeon
IllusionAnimals_984,A whimsical garden filled with oversized flowers,low quality,2.5,rooster,rooster,illusion animal elephant,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_985,A lush rainforest with cascading waterfalls,low quality,2.5,rooster,rooster,illusion animal elephant,no illusion animal,illusion animal rooster,illusion animal elephant
IllusionAnimals_986,A mystical cave entrance shrouded in darkness,low quality,2.5,rooster,rooster,illusion animal elephant,no illusion animal,illusion animal rooster,illusion animal rooster
IllusionAnimals_987,A serene lakeside with a wooden dock and lush green trees,low quality,2.5,rooster,rooster,illusion animal deer,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_988,A grand ballroom filled with elegant dancers in lavish attire,low quality,2.5,rooster,rooster,illusion animal rooster,no illusion animal,illusion animal rooster,no illusion animal
